datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2009-12-04T21:35:16.234375+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-11-30_1108_Received.txt File reference: 85-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:16.234375+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-11-30_1108_Received.txt File reference: 85-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:16.234375+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 85-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-30_1108_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:16.234375+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 85-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-11-30_1108_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:39.984375+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1046_Received.txt File reference: 86-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:39.984375+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1046_Received.txt File reference: 86-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:39.984375+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1046_Received.txt File reference: 86-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:39.984375+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $FILE_NAME Name: CH6A5B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH6A5B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:35:39.984375+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1046_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1046_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:39.984375+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1046_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:39.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1046_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1046_Received.txt,-
2009-12-04T21:35:40.156250+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $FILE_NAME Name: CH6A5B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH6A5B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:35:40.156250+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $FILE_NAME Name: CH6A5B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH6A5B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:35:40.156250+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $FILE_NAME Name: CH6A5B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH6A5B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:35:40.156250+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1046_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1046_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:40.156250+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1046_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1046_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:40.156250+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1046_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1046_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:40.156250+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1046_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:40.156250+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 86-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1046_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:40.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1046_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1046_Received.txt,-
2009-12-04T21:35:40.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1046_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1046_Received.txt,-
2009-12-04T21:35:40.156250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1046_Received.txt File reference: 86-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:40.156250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1046_Received.txt File reference: 86-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:40.312500+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1046_Received.txt File reference: 86-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:51.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1152_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1152_Received.txt,-
2009-12-04T21:35:51.281250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1152_Received.txt File reference: 87-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:51.281250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1152_Received.txt File reference: 87-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:51.281250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1152_Received.txt File reference: 87-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:51.281250+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $FILE_NAME Name: CH89BA~1.TXT Parent file reference: 43-2 Path hints: \Email\CH89BA~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:35:51.281250+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1152_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1152_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:51.281250+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1152_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:51.296875+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1152_Received.txt File reference: 87-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:51.296875+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $FILE_NAME Name: CH89BA~1.TXT Parent file reference: 43-2 Path hints: \Email\CH89BA~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:35:51.296875+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $FILE_NAME Name: CH89BA~1.TXT Parent file reference: 43-2 Path hints: \Email\CH89BA~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:35:51.296875+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $FILE_NAME Name: CH89BA~1.TXT Parent file reference: 43-2 Path hints: \Email\CH89BA~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:35:51.296875+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1152_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1152_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:51.296875+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1152_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1152_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:51.296875+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1152_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1152_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:51.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1152_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1152_Received.txt,-
2009-12-04T21:35:51.000000+00:00,Last Access Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1152_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1152_Received.txt,-
2009-12-04T21:35:51.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1152_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1152_Received.txt,-
2009-12-04T21:35:51.312500+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1152_Received.txt File reference: 87-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:35:51.312500+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1152_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:51.312500+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1152_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:51.312500+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 87-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1152_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:35:51.328125+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1152_Received.txt File reference: 87-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:04.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1343_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1343_Received.txt,-
2009-12-04T21:36:04.156250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1343_Received.txt File reference: 88-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:04.156250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1343_Received.txt File reference: 88-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:04.156250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1343_Received.txt File reference: 88-1 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:04.156250+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $FILE_NAME Name: CH0A5B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH0A5B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:36:04.156250+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1343_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1343_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:04.156250+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1343_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:04.187500+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1343_Received.txt File reference: 88-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:04.187500+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $FILE_NAME Name: CH0A5B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH0A5B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:36:04.187500+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $FILE_NAME Name: CH0A5B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH0A5B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:36:04.187500+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $FILE_NAME Name: CH0A5B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH0A5B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:36:04.187500+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1343_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1343_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:04.187500+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1343_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1343_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:04.187500+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $FILE_NAME Name: Charlie_2009-12-01_1343_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-01_1343_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:04.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-12-01_1343_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-01_1343_Received.txt,-
2009-12-04T21:36:04.234375+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1343_Received.txt File reference: 88-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:04.343750+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 88-2 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-01_1343_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:04.359375+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-01_1343_Received.txt File reference: 88-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:21.406250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-02_1305_Received.txt File reference: 89-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:21.406250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-02_1305_Received.txt File reference: 89-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:21.000000+00:00,Creation Time,FILE,File stat,TSK:/Email/Charlie_2009-12-02_1305_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-02_1305_Received.txt,-
2009-12-04T21:36:21.406250+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-02_1305_Received.txt File reference: 89-2 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:21.406250+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $FILE_NAME Name: CH824B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH824B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:36:21.406250+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $FILE_NAME Name: Charlie_2009-12-02_1305_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-02_1305_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:21.406250+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $STANDARD_INFORMATION Path hints: \Email\Charlie_2009-12-02_1305_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:21.421875+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-02_1305_Received.txt File reference: 89-3 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:21.421875+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $FILE_NAME Name: CH824B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH824B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:36:21.421875+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $FILE_NAME Name: CH824B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH824B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:36:21.421875+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $FILE_NAME Name: CH824B~1.TXT Parent file reference: 43-2 Path hints: \Email\CH824B~1.TXT,mft,TSK:/$MFT,-
2009-12-04T21:36:21.421875+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $FILE_NAME Name: Charlie_2009-12-02_1305_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-02_1305_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:21.421875+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $FILE_NAME Name: Charlie_2009-12-02_1305_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-02_1305_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:21.421875+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 89-3 Attribute name: $FILE_NAME Name: Charlie_2009-12-02_1305_Received.txt Parent file reference: 43-2 Path hints: \Email\Charlie_2009-12-02_1305_Received.txt,mft,TSK:/$MFT,-
2009-12-04T21:36:21.000000+00:00,Content Modification Time,FILE,File stat,TSK:/Email/Charlie_2009-12-02_1305_Received.txt Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o777 Number of links: 2,filestat,TSK:/Email/Charlie_2009-12-02_1305_Received.txt,-
2009-12-04T21:36:21.453125+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-02_1305_Received.txt File reference: 89-3 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
2009-12-04T21:36:21.453125+00:00,Metadata Modification Time,FILE,NTFS USN change,Charlie_2009-12-02_1305_Received.txt File reference: 89-3 Parent file reference: 43-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,TSK:/$Extend/$UsnJrnl:$J,-
